File_ID	URL	URL_Archive	Timestamp_Archived	Timestamp_Published	Publisher	Author	Title
immunize-org_20161124T165410	http://www.immunize.org/askexperts/experts_tet.asp	http://web.archive.org/web/20161124165410/http://www.immunize.org:80/askexperts/experts_tet.asp	2016-11-24T16:54:10	2000-01-01T00:00:00	www.immunize.org	unknown	Ask the Experts about Pertussis Vaccines (DTaP
immunize-org_20170528T115030	http://www.immunize.org/news/	http://web.archive.org/web/20170528115030/http://www.immunize.org/news/	2017-05-28T11:50:30	2000-01-01T00:00:00	www.immunize.org	unknown	News & Information: IAC Official Releases and Vaccines in the News
influenzareport-com_20161018T081025	http://www.influenzareport.com/ir/vaccines.htm	http://web.archive.org/web/20161018081025/http://www.influenzareport.com:80/ir/vaccines.htm	2016-10-18T08:10:25	2000-01-01T00:00:00	www.influenzareport.com	Bernd Sebastian Kamps Christian Hoffmann Wolfgang Preiser	Influenza Book | Vaccines
info-cmsri-org_20170226T070402	http://info.cmsri.org/the-driven-researcher-blog/scientists-prove-those-vaccinated-for-shingles-can-infect-others-with-chicken-pox	http://web.archive.org/web/20170226070402/http://info.cmsri.org/the-driven-researcher-blog/scientists-prove-those-vaccinated-for-shingles-can-infect-others-with-chicken-pox	2017-02-26T07:04:02	2015-09-17T00:00:00	info.cmsri.org	Claire Dwoskin	Scientists Prove Those Vaccinated for Shingles Can Infect Others with Chicken Pox
Infowars_20160227T205616	http://www.infowars.com/disneyland-measles-outbreak-caused-by-vaccine/	http://web.archive.org/web/20160227205616/http://www.infowars.com/disneyland-measles-outbreak-caused-by-vaccine/	2016-02-27T20:56:16	2015-01-24T00:00:00	Infowars	Infowars.com -	Disneyland Measles Outbreak Caused By Vaccine? » Alex Jones' Infowars: There's a war on for your mind!
International-Medical-Council-on-Vaccination_20170308T114510	http://www.vaccinationcouncil.org/2014/06/24/measles-and-measles-vaccines-fourteen-things-to-consider-by-roman-bystrianyk-co-author-dissolving-illusions-disease-vaccines-and-the-forgotten-history/	http://web.archive.org/web/20170308114510/http://www.vaccinationcouncil.org/2014/06/24/measles-and-measles-vaccines-fourteen-things-to-consider-by-roman-bystrianyk-co-author-dissolving-illusions-disease-vaccines-and-the-forgotten-history/	2017-03-08T11:45:10	2014-06-24T00:00:00	International Medical Council on Vaccination	unknown	Measles and measles vaccines: fourteen things to consider. ~by Roman Bystrianyk (co-author Dissolving Illusions: Disease
International-Medical-Council-on-Vaccination_20170701T172125	http://www.vaccinationcouncil.org/2013/01/18/the-ineffectiveness-of-measles-vaccines-and-other-unintended-consequences-by-dr-viera-scheibner-phd/	http://web.archive.org/web/20170701172125/http://www.vaccinationcouncil.org/2013/01/18/the-ineffectiveness-of-measles-vaccines-and-other-unintended-consequences-by-dr-viera-scheibner-phd/	2017-07-01T17:21:25	2013-01-18T00:00:00	International Medical Council on Vaccination	Dr Viera Scheibner (PhD)	Measles Vaccines Part I; Ineffectiveness of Vaccination and Unintended Consequences. ~ by Dr Viera Scheibner (PhD)
jabs-org-uk_20160617T081707	http://www.jabs.org.uk/single-vaccines.html	http://web.archive.org/web/20160617081707/http://www.jabs.org.uk/single-vaccines.html	2016-06-17T08:17:07	2004-04-01T00:00:00	www.jabs.org.uk	unknown	Single Vaccines | Justice
justthevax-blogspot-nl_20161107T201500	http://justthevax.blogspot.nl/2015/01/disneyland-measles-outbreak-is-due-to.html	http://web.archive.org/web/20161107201500/http://justthevax.blogspot.nl/2015/01/disneyland-measles-outbreak-is-due-to.html	2016-11-07T20:15:00	2015-01-28T00:00:00	justthevax.blogspot.nl	Science Mom	Disneyland Measles Outbreak is Due to Measles
Kid-Nurse_20170619T190950	http://www.kidnurse.org/parents-unvaccinated-child-exposed-family-measles/	http://web.archive.org/web/20170619190950/http://www.kidnurse.org/parents-unvaccinated-child-exposed-family-measles/	2017-06-19T19:09:50	2015-01-28T00:00:00	Kid Nurse	danielle	To the Parent of the Unvaccinated Child Who Exposed my Family to Measles
Kid-Nurse_20170627T195033	http://www.kidnurse.org/my-journey-leaving-the-anti-vaccination-movement/	http://web.archive.org/web/20170627195033/http://www.kidnurse.org/my-journey-leaving-the-anti-vaccination-movement/	2017-06-27T19:50:33	2014-07-17T00:00:00	Kid Nurse	danielle	My Journey Leaving the Anti-Vaccination Movement
latimes-com_20170206T032149	http://www.latimes.com/opinion/editorials/la-ed-measles-disneyland-20150116-story.html	http://web.archive.org/web/20170206032149/http://www.latimes.com/opinion/editorials/la-ed-measles-disneyland-20150116-story.html	2017-02-06T03:21:49	2015-01-15T00:00:00	latimes.com	The Times Editorial Board	Blame Disneyland measles outbreak on anti-science stubbornness
latimes-com_20170628T014330	http://www.latimes.com/local/california/la-me-vaccine-forums-20150207-story.html	http://web.archive.org/web/20170628014330/http://www.latimes.com/local/california/la-me-vaccine-forums-20150207-story.html	2017-06-28T01:43:30	2015-02-07T00:00:00	latimes.com	Emily Foxhall	Vaccinations become off-limits in many online forums
LDI_20150623T130008	http://ldi.upenn.edu/voices/2015/01/31/don-t-expect-a-disneyland-effect	http://web.archive.org/web/20150623130008/http://ldi.upenn.edu:80/voices/2015/01/31/don-t-expect-a-disneyland-effect	2015-06-23T13:00:08	2015-06-23T00:00:00	LDI	Alison M. Buttenheim PhD MBA	Don’t expect a `Disneyland effect’
Leesburg-Vet-Blog_20170510T163638	https://leesburgvetblog.com/2015/09/04/pet-vaccinations-101/	http://web.archive.org/web/20170510163638/https://leesburgvetblog.com/2015/09/04/pet-vaccinations-101/	2017-05-10T16:36:38	2015-09-04T00:00:00	Leesburg Vet Blog	Leesburg Vet	Pet Vaccinations 101 | Leesburg Vet Blog on WordPress.com
LifeSiteNews_20170611T045238	https://www.lifesitenews.com/news/a-mass-sterilization-exercise-kenyan-doctors-find-anti-fertility-agent-in-u	http://web.archive.org/web/20170611045238/https://www.lifesitenews.com/news/a-mass-sterilization-exercise-kenyan-doctors-find-anti-fertility-agent-in-u	2017-06-11T04:52:38	2014-11-06T00:00:00	LifeSiteNews	Steve Weatherbe	‘A mass sterilization exercise’: Kenyan doctors find anti-fertility agent in UN tetanus vaccine
mbah-state-ms-us_20161103T062632	http://www.mbah.state.ms.us/disease_programs/rabies/ms_rabies_laws.htm	http://web.archive.org/web/20161103062632/http://www.mbah.state.ms.us:80/disease_programs/rabies/ms_rabies_laws.htm	2016-11-03T06:26:32	2000-01-01T00:00:00	www.mbah.state.ms.us	unknown	Mississippi Rabies Laws :: Mississippi Board of Animal Health
medlineplus-gov_20170705T195333	https://medlineplus.gov/immunization.html	http://web.archive.org/web/20170705195333/https://medlineplus.gov/immunization.html	2017-07-05T19:53:33	2017-06-27T00:00:00	medlineplus.gov	unknown	Immunization | Vaccine | Inoculation | MedlinePlus
Modern-Alternative-Health_20160113T071212	http://www.modernalternativemama.com/2015/01/23/enough-enough-blaming-anti-vaxxers/	http://web.archive.org/web/20160113071212/http://www.modernalternativemama.com/2015/01/23/enough-enough-blaming-anti-vaxxers/	2016-01-13T07:12:12	2015-01-23T00:00:00	Modern Alternative Health	unknown	"Enough is Enough with Blaming ""Anti-Vaxxers"" - Modern Alternative Health"
mom-me_20150906T191238	http://mom.me/blog/16898-dont-blame-disney-blame-anti-vaxxers/	http://web.archive.org/web/20150906191238/http://mom.me/blog/16898-dont-blame-disney-blame-anti-vaxxers/	2015-09-06T19:12:38	2015-01-08T00:00:00	mom.me	Sunny Chanel	Don't Blame Disney
nap-edu_20160617T022642	http://www.nap.edu/read/5881/chapter/12	http://web.archive.org/web/20160617022642/http://www.nap.edu:80/read/5881/chapter/12	2016-06-17T02:26:42	2000-01-01T00:00:00	www.nap.edu	unknown	IMMUNE RESPONSE TO VACCINE ANTIGENS | Vaccine Safety Forum: Summaries of Two Workshops | The National Academies Press
National-Vaccine-Information-Center-(NVIC)_20170615T175941	http://www.nvic.org/	http://web.archive.org/web/20170615175941/http://www.nvic.org/	2017-06-15T17:59:41	2000-01-01T00:00:00	National Vaccine Information Center (NVIC)	unknown	National Vaccine Information Center - Your Health. Your Family. Your Choice.
National-Vaccine-Information-Center-(NVIC)_20170616T025538	http://www.nvic.org/nvic-vaccine-news/january-2015/measles-in-disneyland-third-mmr-shot-and-vaccine.aspx	http://web.archive.org/web/20170616025538/http://www.nvic.org/NVIC-Vaccine-News/January-2015/measles-in-disneyland-third-mmr-shot-and-vaccine.aspx	2017-06-16T02:55:38	2015-01-28T00:00:00	National Vaccine Information Center (NVIC)	unknown	Measles in Disneyland - Vaccine Exemption Ban - NVIC Newsletter
National-Vaccine-Information-Center-(NVIC)_20170625T020431	http://www.nvic.org/vaccines-and-diseases/Chickenpox/chickenpoxfacts.aspx	http://web.archive.org/web/20170625020431/http://www.nvic.org/vaccines-and-diseases/Chickenpox/chickenpoxfacts.aspx	2017-06-25T02:04:31	2000-01-01T00:00:00	National Vaccine Information Center (NVIC)	unknown	Chickenpox Disease & Vaccine Fact Sheet - Diseases and Vaccines - NVIC
National-Vaccine-Information-Center-(NVIC)_20170701T193111	http://www.nvic.org/vaccines-and-diseases/Vaccinations--Know-the-risks-and-failures-.aspx	http://web.archive.org/web/20170701193111/http://www.nvic.org/vaccines-and-diseases/Vaccinations--Know-the-risks-and-failures-.aspx	2017-07-01T19:31:11	2000-01-01T00:00:00	National Vaccine Information Center (NVIC)	unknown	Vaccinations? Know the risks and failures - Diseases and Vaccines - NVIC
NaturalNews_20161122T084557	http://www.naturalnews.com/051794_live_viruses_shedders_vaccine_health_risks.html	http://web.archive.org/web/20161122084557/http://www.naturalnews.com:80/051794_live_viruses_shedders_vaccine_health_risks.html	2016-11-22T08:45:57	2015-11-02T00:00:00	NaturalNews	unknown	Attention vaccine fanatics: your 'shedders' should stay home from school for 2 weeks after every LIVE virus inoculation - NaturalNews.com
NaturalNews_20170606T044813	http://www.naturalnews.com/048383_measles_outbreak_Disneyland_vaccine_inserts.html	http://web.archive.org/web/20170606044813/http://www.naturalnews.com/048383_measles_outbreak_Disneyland_vaccine_inserts.html	2017-06-06T04:48:13	2015-01-23T00:00:00	NaturalNews	Mike Adams	Afraid of the Disneyland measles outbreak? Don't be fooled by Mickey Mouse science - READ THIS FIRST - NaturalNews.com
NaturalNews_20170628T201245	http://www.naturalnews.com/048519_vaccines_measles_virus_shedding.html	http://web.archive.org/web/20170628201245/http://www.naturalnews.com/048519_vaccines_measles_virus_shedding.html	2017-06-28T20:12:45	2015-02-05T00:00:00	NaturalNews	unknown	Measles outbreak likely caused by vaccinated children
NaturalNews_20170628T230637	http://www.naturalnews.com/049351_measles_outbreak_MMR_vaccine_Disneyland.html	http://web.archive.org/web/20170628230637/http://www.naturalnews.com/049351_measles_outbreak_MMR_vaccine_Disneyland.html	2017-06-28T23:06:37	2015-04-14T00:00:00	NaturalNews	unknown	Only 14% of people in Disneyland measles outbreak were unvaccinated
NaturalNews_20170704T132504	http://www.naturalnews.com/047571_vaccines_sterilization_genocide.html	http://web.archive.org/web/20170704132504/http://www.naturalnews.com/047571_vaccines_sterilization_genocide.html	2017-07-04T13:25:04	2014-11-08T00:00:00	NaturalNews	Mike Adams	Tetanus vaccines found spiked with sterilization chemical to carry out race-based genocide against Africans - NaturalNews.com
NaturalNews_20170706T012448	http://www.naturalnews.com/048940_measles_outbreak_virus_shedding_Disneyland.html	http://web.archive.org/web/20170706012448/http://www.naturalnews.com/048940_measles_outbreak_virus_shedding_Disneyland.html	2017-07-06T01:24:48	2015-03-10T00:00:00	NaturalNews	unknown	Was Disneyland measles outbreak caused by recently vaccinated children
NaturalNews_20170707T040258	http://www.naturalnews.com/042864_measles_outbreak_mumps_vaccines_scientific_fraud.html	http://web.archive.org/web/20170707040258/http://www.naturalnews.com/042864_measles_outbreak_mumps_vaccines_scientific_fraud.html	2017-07-07T04:02:58	2013-11-11T00:00:00	NaturalNews	Mike Adams	Vaccine fraud exposed: Measles and mumps making a huge comeback because vaccines are designed to fail
nature-com_20170423T083747	http://www.nature.com/news/2011/110525/full/473436a.html	http://web.archive.org/web/20170423083747/http://www.nature.com/news/2011/110525/full/473436a.html	2017-04-23T08:37:47	2011-05-25T00:00:00	www.nature.com	Reprints & Permissions	Vaccines: The real issues in vaccine safety : Nature News
ncbi-nlm-nih-gov_20160228T014103	http://www.ncbi.nlm.nih.gov/pubmed/659318	http://web.archive.org/web/20160228014103/http://www.ncbi.nlm.nih.gov:80/pubmed/659318	2016-02-28T01:41:03	2000-01-01T00:00:00	www.ncbi.nlm.nih.gov	Pedersen NC	Rabies vaccine virus infection in three dogs. - PubMed - NCBI
netmums-com_20160105T011148	http://www.netmums.com/coffeehouse/children-parenting-190/general-parenting-192/781555-anyone-given-chickenpox-vaccine-their-little-ones-all.html	http://web.archive.org/web/20160105011148/http://www.netmums.com:80/coffeehouse/children-parenting-190/general-parenting-192/781555-anyone-given-chickenpox-vaccine-their-little-ones-all.html	2016-01-05T01:11:48	2000-01-01T00:00:00	www.netmums.com	unknown	Search
news-nationalgeographic-com_20161231T161535	http://news.nationalgeographic.com/news/2015/02/150204-measles-vaccinations-debate-autism-medicine-california/	http://web.archive.org/web/20161231161535/http://news.nationalgeographic.com:80/news/2015/02/150204-measles-vaccinations-debate-autism-medicine-california/	2016-12-31T16:15:35	2015-02-06T00:00:00	news.nationalgeographic.com	unknown	Your Measles and Vaccination Questions Answered
NewsComAu_20160212T080640	http://www.news.com.au/lifestyle/parenting/babies/this-is-my-son-griffin-and-he-may-have-measles-and-im-angry-angry-as-hell/news-story/8657486491ed812075170739e7a459fc	http://web.archive.org/web/20160212080640/http://www.news.com.au/lifestyle/parenting/babies/this-is-my-son-griffin-and-he-may-have-measles-and-im-angry-angry-as-hell/news-story/8657486491ed812075170739e7a459fc	2016-02-12T08:06:40	2015-02-11T00:00:00	NewsComAu	unknown	‘This is my son Griffin
nhs-uk_20161127T090556	http://www.nhs.uk/Conditions/Travel-immunisation/Pages/immunisations.aspx	http://web.archive.org/web/20161127090556/http://www.nhs.uk:80/Conditions/Travel-immunisation/Pages/Immunisations.aspx	2016-11-27T09:05:56	2000-01-01T00:00:00	www.nhs.uk	unknown	Travel vaccinations - Vaccinations
nhs-uk_20170628T213437	http://www.nhs.uk/Conditions/Hepatitis-A/Pages/Vaccination.aspx	http://web.archive.org/web/20170628213437/http://www.nhs.uk/Conditions/Hepatitis-A/Pages/Vaccination.aspx	2017-06-28T21:34:37	2016-04-20T00:00:00	www.nhs.uk	unknown	Hepatitis A - Vaccination - NHS Choices
nhs-uk_20170704T031554	http://www.nhs.uk/conditions/vaccinations/pages/chickenpox-vaccine-questions-answers.aspx	http://web.archive.org/web/20170704031554/http://www.nhs.uk/Conditions/vaccinations/Pages/chickenpox-vaccine-questions-answers.aspx	2017-07-04T03:15:54	2017-05-01T00:00:00	www.nhs.uk	unknown	Chickenpox vaccine: frequently asked questions - Vaccinations - NHS Choices
nhs-uk_20170704T190040	http://www.nhs.uk/conditions/vaccinations/pages/measles-outbreak-advice.aspx	http://web.archive.org/web/20170704190040/http://www.nhs.uk/Conditions/vaccinations/Pages/measles-outbreak-advice.aspx	2017-07-04T19:00:40	2000-01-01T00:00:00	www.nhs.uk	unknown	Measles outbreak advice - Vaccinations - NHS Choices
nhs-uk_20170704T230508	http://www.nhs.uk/conditions/vaccinations/pages/how-vaccines-work.aspx	http://web.archive.org/web/20170704230508/http://www.nhs.uk/Conditions/vaccinations/Pages/How-vaccines-work.aspx	2017-07-04T23:05:08	2017-05-01T00:00:00	www.nhs.uk	unknown	How vaccines work - Vaccinations - NHS Choices
nhs-uk_20170705T165547	http://www.nhs.uk/Conditions/Rabies/Pages/Prevention.aspx	http://web.archive.org/web/20170705165547/http://www.nhs.uk/Conditions/Rabies/Pages/Prevention.aspx	2017-07-05T16:55:47	2017-08-03T00:00:00	www.nhs.uk	unknown	Rabies vaccination - NHS Choices
nhs-uk_20170705T165550	http://www.nhs.uk/conditions/vaccinations/pages/mumps-vaccine-for-teenagers.aspx	http://web.archive.org/web/20170705165550/http://www.nhs.uk/Conditions/vaccinations/Pages/mumps-vaccine-for-teenagers.aspx	2017-07-05T16:55:50	2000-01-01T00:00:00	www.nhs.uk	unknown	Mumps vaccine for teenagers - Vaccinations - NHS Choices
nhs-uk_20170705T182412	http://www.nhs.uk/conditions/vaccinations/pages/chickenpox-vaccine.aspx	http://web.archive.org/web/20170705182412/http://www.nhs.uk/Conditions/vaccinations/Pages/chickenpox-vaccine.aspx	2017-07-05T18:24:12	2017-05-01T00:00:00	www.nhs.uk	unknown	Chickenpox (varicella) vaccine - Vaccinations - NHS Choices
nhs-uk_20170705T203045	http://www.nhs.uk/conditions/vaccinations/pages/shingles-vaccination.aspx	http://web.archive.org/web/20170705203045/http://www.nhs.uk/Conditions/vaccinations/Pages/shingles-vaccination.aspx	2017-07-05T20:30:45	2017-05-07T00:00:00	www.nhs.uk	unknown	Shingles vaccination - Vaccinations - NHS Choices
nhs-uk_20170705T230324	http://www.nhs.uk/conditions/vaccinations/pages/hepatitis-b-vaccine.aspx	http://web.archive.org/web/20170705230324/http://www.nhs.uk/Conditions/vaccinations/Pages/hepatitis-b-vaccine.aspx	2017-07-05T23:03:24	2017-04-01T00:00:00	www.nhs.uk	unknown	Hepatitis B vaccine
nhs-uk_20170706T012239	http://www.nhs.uk/conditions/vaccinations/pages/when-is-chickenpox-vaccine-needed.aspx	http://web.archive.org/web/20170706012239/http://www.nhs.uk/Conditions/vaccinations/Pages/when-is-chickenpox-vaccine-needed.aspx	2017-07-06T01:22:39	2017-05-01T00:00:00	www.nhs.uk	unknown	When is the chickenpox vaccine needed? - Vaccinations - NHS Choices
nhs-uk_20170706T141838	http://www.nhs.uk/Conditions/Tetanus/Pages/Introduction.aspx	http://web.archive.org/web/20170706141838/http://www.nhs.uk/conditions/tetanus/Pages/Introduction.aspx	2017-07-06T14:18:38	2017-06-29T00:00:00	www.nhs.uk	unknown	Tetanus - NHS Choices
nhs-uk_20170706T161341	http://www.nhs.uk/conditions/vaccinations/pages/vaccination-schedule-age-checklist.aspx	http://web.archive.org/web/20170706161341/http://www.nhs.uk/conditions/vaccinations/Pages/vaccination-schedule-age-checklist.aspx	2017-07-06T16:13:41	2017-08-05T00:00:00	www.nhs.uk	unknown	Vaccination schedule - Vaccinations - NHS Choices
NPR-org_20161222T133200	http://www.npr.org/sections/health-shots/2014/04/18/304155213/why-mumps-and-measles-can-spread-even-when-were-vaccinated	http://web.archive.org/web/20161222133200/http://www.npr.org/sections/health-shots/2014/04/18/304155213/why-mumps-and-measles-can-spread-even-when-were-vaccinated	2016-12-22T13:32:00	2014-04-18T00:00:00	NPR.org	Michaeleen Doucleff	Why Mumps And Measles Can Spread Even When We're Vaccinated
NPR-org_20170313T074645	http://www.npr.org/sections/health-shots/2015/01/08/375832981/measles-makes-an-unwelcome-visit-to-disneyland	http://web.archive.org/web/20170313074645/http://www.npr.org/sections/health-shots/2015/01/08/375832981/measles-makes-an-unwelcome-visit-to-disneyland/	2017-03-13T07:46:45	2015-01-08T00:00:00	NPR.org	Author Interviews	Measles Makes An Unwelcome Visit To Disneyland
NY-Daily-News_20160704T092017	http://www.nydailynews.com/life-style/health/disneyland-measles-outbreak-linked-vaccine-rate-article-1.2151859	http://web.archive.org/web/20160704092017/http://www.nydailynews.com:80/life-style/health/disneyland-measles-outbreak-linked-vaccine-rate-article-1.2151859	2016-07-04T09:20:17	2015-03-17T00:00:00	NY Daily News	unknown	Disneyland measles outbreak linked to low vaccine rate
nytimes-com_20161229T124138	http://www.nytimes.com/health/guides/specialtopic/immunizations-general-overview/print.html	http://web.archive.org/web/20161229124138/http://www.nytimes.com:80/health/guides/specialtopic/immunizations-general-overview/print.html	2016-12-29T12:41:38	2000-01-01T00:00:00	www.nytimes.com	In-Depth From A.D.A.M.	Immunizations - In-Depth Report - NY Times Health
nytimes-com_20170309T113837	http://www.nytimes.com/2015/01/31/us/vaccine-critics-turn-defensive-over-measles.html?_r=0	http://web.archive.org/web/20170309113837/https://www.nytimes.com/2015/01/31/us/vaccine-critics-turn-defensive-over-measles.html?_r=0	2017-03-09T11:38:37	2015-01-31T00:00:00	www.nytimes.com	Jack Healy Michael Paulson	Vaccine Critics Turn Defensive Over Measles
oredigger-net_20160729T150530	http://oredigger.net/2015/03/measles-outbreak-reignites-vaccination-debate/	http://web.archive.org/web/20160729150530/http://oredigger.net:80/2015/03/measles-outbreak-reignites-vaccination-debate/	2016-07-29T15:05:30	2015-03-23T00:00:00	oredigger.net	The Oredigger	Measles Outbreak Reignites Vaccination Debate – The Oredigger
Parents_20170705T132137	http://www.parents.com/health/vaccines/controversy/vaccines-the-reality-behind-the-debate/	http://web.archive.org/web/20170705132137/http://www.parents.com/health/vaccines/controversy/vaccines-the-reality-behind-the-debate/	2017-07-05T13:21:37	2015-06-11T00:00:00	Parents	Kelley King Heyworth	Vaccines: The Reality Behind the Debate
patient-info_20161107T030600	http://patient.info/doctor/smallpox-vaccination.htm	http://web.archive.org/web/20161107030600/http://patient.info:80/doctor/Smallpox-Vaccination.htm	2016-11-07T03:06:00	2010-02-19T00:00:00	patient.info	Dr Richard Draper	Smallpox Vaccination. Learn about the smallpox vaccination
patient-info_20161201T075316	http://patient.info/health/mmr-immunisation	http://web.archive.org/web/20161201075316/http://patient.info:80/health/mmr-immunisation	2016-12-01T07:53:16	2012-02-15T00:00:00	patient.info	Dr Laurence Knott	MMR Immunisation
patient-info_20161205T103908	http://patient.info/doctor/hepatitis-b-vaccination-and-prevention	http://web.archive.org/web/20161205103908/http://patient.info:80/doctor/hepatitis-b-vaccination-and-prevention	2016-12-05T10:39:08	2000-01-01T00:00:00	patient.info	Dr Mary Harding	Hepatitis B Vaccination and Prevention. Immunisation info
patient-info_20161206T035340	http://patient.info/health/rabies-immunisation	http://web.archive.org/web/20161206035340/http://patient.info:80/health/rabies-immunisation	2016-12-06T03:53:40	2000-01-01T00:00:00	patient.info	Dr Mary Harding	Rabies Immunisation. What is rabies? Vaccine information
patient-info_20161208T092237	http://patient.info/health/hepatitis-b-immunisation	http://web.archive.org/web/20161208092237/http://patient.info:80/health/hepatitis-b-immunisation	2016-12-08T09:22:37	2000-01-01T00:00:00	patient.info	Dr Mary Harding	Hepatitis B Immunisation. Vaccinate against Hepatitis B
patient-info_20161209T104048	http://patient.info/doctor/measles-mumps-and-rubella-mmr-vaccination	http://web.archive.org/web/20161209104048/http://patient.info:80/doctor/measles-mumps-and-rubella-mmr-vaccination	2016-12-09T10:40:48	2013-04-25T00:00:00	patient.info	Dr Laurence Knott	Measles
patient-info_20161213T214035	http://patient.info/doctor/rabies-vaccination	http://web.archive.org/web/20161213214035/http://patient.info:80/doctor/rabies-vaccination	2016-12-13T21:40:35	2000-01-01T00:00:00	patient.info	Dr Mary Harding	Rabies Vaccination. What is rabies and rabies vaccination?
patient-info_20161214T134949	http://patient.info/health/typhoid-immunisation	http://web.archive.org/web/20161214134949/http://patient.info:80/health/typhoid-immunisation	2016-12-14T13:49:49	2000-01-01T00:00:00	patient.info	Dr Mary Lowth	Travel Injections. Typhoid Immunisation; vaccine information
patient-info_20161217T210240	http://patient.info/health/hepatitis-a-immunisation	http://web.archive.org/web/20161217210240/http://patient.info:80/health/hepatitis-a-immunisation	2016-12-17T21:02:40	2000-01-01T00:00:00	patient.info	Dr Louise Newson	Hepatitis A Immunisation. Vaccinate against Hepatitis A
patient-info_20170211T092911	http://patient.info/health/tetanus-immunisation	http://web.archive.org/web/20170211092911/http://patient.info/health/tetanus-immunisation	2017-02-11T09:29:11	2017-02-01T00:00:00	patient.info	Dr Louise Newson	Tetanus Immunisation
PBS-NewsHour_20161202T134302	http://www.pbs.org/newshour/updates/whos-risk-measles-maybe-think/	http://web.archive.org/web/20161202134302/http://www.pbs.org:80/newshour/updates/whos-risk-measles-maybe-think/	2016-12-02T13:43:02	1970-08-22T05:15:28	PBS NewsHour	Jenny Marder	You could get the measles
Petful_20170310T005844	http://www.petful.com/pet-health/should-i-vaccinate-my-pet/	http://web.archive.org/web/20170310005844/http://www.petful.com/pet-health/should-i-vaccinate-my-pet/	2017-03-10T00:58:44	2012-01-11T00:00:00	Petful	Petful	To Vaccinate or Not to Vaccinate? The Answer Is Not So Simple
petmd-com_20170209T130913	http://www.petmd.com/dog/puppycenter/health/evr_vaccines_and_your_puppy	http://web.archive.org/web/20170209130913/http://www.petmd.com/dog/puppycenter/health/evr_vaccines_and_your_puppy	2017-02-09T13:09:13	2000-01-01T00:00:00	www.petmd.com	unknown	Puppy Vaccinations You Need to Know | petMD
phac-aspc-gc-ca_20160810T020655	http://www.phac-aspc.gc.ca/publicat/cig-gci/p04-rabi-rage-eng.php	http://web.archive.org/web/20160810020655/http://www.phac-aspc.gc.ca:80/publicat/cig-gci/p04-rabi-rage-eng.php	2016-08-10T02:06:55	2016-09-01T00:00:00	www.phac-aspc.gc.ca	Public Health Agency of Canada	Canadian Immunization Guide: Part 4 - Active Vaccines - Canada.ca
phac-aspc-gc-ca_20160823T123914	http://www.phac-aspc.gc.ca/publicat/cig-gci/p04-meas-roug-eng.php	http://web.archive.org/web/20160823123914/http://www.phac-aspc.gc.ca:80/publicat/cig-gci/p04-meas-roug-eng.php	2016-08-23T12:39:14	2016-09-01T00:00:00	www.phac-aspc.gc.ca	Public Health Agency of Canada	Canadian Immunization Guide: Part 4 - Active Vaccines - Canada.ca
phac-aspc-gc-ca_20160825T001220	http://www.phac-aspc.gc.ca/publicat/cig-gci/p04-tet-eng.php	http://web.archive.org/web/20160825001220/http://www.phac-aspc.gc.ca:80/publicat/cig-gci/p04-tet-eng.php	2016-08-25T00:12:20	2016-09-01T00:00:00	www.phac-aspc.gc.ca	Public Health Agency of Canada	Canadian Immunization Guide: Part 4 - Active Vaccines - Canada.ca
pregnancyforum-co-uk_20160514T164028	http://www.pregnancyforum.co.uk/kids-health/215101-easiest-vaccination-ever-single-measles-vaccine-no-mmr.html	http://web.archive.org/web/20160514164028/http://www.pregnancyforum.co.uk:80/kids-health/215101-easiest-vaccination-ever-single-measles-vaccine-no-mmr.html	2016-05-14T16:40:28	2011-10-08T10:51:00	www.pregnancyforum.co.uk	unknown	Easiest vaccination ever! Single measles vaccine - no to MMR - Kids Health Forum
PublicHealth-org_20170623T200727	http://www.publichealth.org/public-awareness/understanding-vaccines/vaccine-myths-debunked/	http://web.archive.org/web/20170623200727/http://www.publichealth.org/public-awareness/understanding-vaccines/vaccine-myths-debunked/	2017-06-23T20:07:27	2014-06-04T00:00:00	PublicHealth.org	unknown	Vaccine Myths Debunked | PublicHealth.org
Respectful-Insolence_20170620T075501	http://scienceblogs.com/insolence/2016/02/11/zika-virus-and-microcephaly-antivaccine-warriors-say-its-vaccines-that-did-it/	http://web.archive.org/web/20170620075501/http://scienceblogs.com/insolence/2016/02/11/zika-virus-and-microcephaly-antivaccine-warriors-say-its-vaccines-that-did-it/	2017-06-20T07:55:01	2016-02-11T00:00:00	Respectful Insolence	Orac	Zika virus and microcephaly: Antivaccine warriors say it’s vaccines that did it!
Reuters_20161107T200904	http://www.reuters.com/article/us-measles-disneyland-idUSKBN0MC1OJ20150316	http://web.archive.org/web/20161107200904/http://www.reuters.com/article/us-measles-disneyland-idUSKBN0MC1OJ20150316	2016-11-07T20:09:04	2015-03-16T00:00:00	Reuters	Lisa Rapaport	Disneyland measles outbreak linked to low vaccination rates
rivm-nl_20161018T070933	http://www.rivm.nl/en/Topics/N/National_Immunisation_Programme	http://web.archive.org/web/20161018070933/http://www.rivm.nl:80/en/Topics/N/National_Immunisation_Programme	2016-10-18T07:09:33	2000-01-01T00:00:00	www.rivm.nl	unknown	National Immunisation Programme - RIVM
